ORDER_PRODUCT_ID,ORDER_ID,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,ORDER_DATE,SHIP_DATE,SHIP_MODE,REGION
209,CA-2017-135860,JH-15985,OFF-FA-10000134,52.2900,9,0.00,16.2099,2017-12-01,2017-12-07,Standard Class,Central
210,CA-2017-135860,JH-15985,OFF-ST-10001522,91.9900,1,0.00,3.6796,2017-12-01,2017-12-07,Standard Class,Central
211,CA-2015-101007,MS-17980,TEC-AC-10001266,20.8000,2,0.20,6.5000,2015-02-09,2015-02-13,Second Class,Central
212,CA-2015-146262,VW-21775,OFF-LA-10004544,23.6800,2,0.20,8.8800,2015-01-02,2015-01-09,Standard Class,East
213,CA-2015-146262,VW-21775,FUR-BO-10004695,452.4500,5,0.50,-244.3230,2015-01-02,2015-01-09,Standard Class,East
214,CA-2015-146262,VW-21775,TEC-PH-10002844,62.9820,3,0.40,-14.6958,2015-01-02,2015-01-09,Standard Class,East
215,CA-2015-146262,VW-21775,TEC-MA-10000864,1188.0000,9,0.70,-950.4000,2015-01-02,2015-01-09,Standard Class,East
216,CA-2015-146262,VW-21775,TEC-AC-10000109,89.5840,2,0.20,4.4792,2015-01-02,2015-01-09,Standard Class,East
217,CA-2016-130162,JH-15910,OFF-ST-10001328,93.0600,6,0.00,26.0568,2016-10-28,2016-11-01,Standard Class,West
218,CA-2016-130162,JH-15910,TEC-PH-10002563,302.3760,3,0.20,22.6782,2016-10-28,2016-11-01,Standard Class,West
219,CA-2015-169397,JB-15925,OFF-FA-10000585,5.5840,2,0.20,1.8148,2015-12-24,2015-12-27,First Class,East
220,CA-2015-169397,JB-15925,OFF-PA-10004000,22.7040,6,0.20,8.2302,2015-12-24,2015-12-27,First Class,East
221,CA-2015-169397,JB-15925,OFF-BI-10002852,19.7760,4,0.70,-13.8432,2015-12-24,2015-12-27,First Class,East
222,CA-2015-169397,JB-15925,FUR-FU-10000087,72.7040,4,0.20,19.0848,2015-12-24,2015-12-27,First Class,East
223,CA-2015-169397,JB-15925,TEC-MA-10001148,479.9880,4,0.70,-383.9904,2015-12-24,2015-12-27,First Class,East
224,CA-2015-169397,JB-15925,OFF-AR-10001958,27.1680,2,0.20,2.7168,2015-12-24,2015-12-27,First Class,East
225,CA-2015-163055,DS-13180,OFF-AR-10001026,2.2000,1,0.00,0.9680,2015-08-09,2015-08-16,Standard Class,Central
226,CA-2015-163055,DS-13180,FUR-TA-10003748,622.4500,5,0.00,136.9390,2015-08-09,2015-08-16,Standard Class,Central
227,CA-2015-163055,DS-13180,OFF-ST-10002485,21.9800,1,0.00,0.2198,2015-08-09,2015-08-16,Standard Class,Central
228,US-2015-145436,VD-21670,FUR-CH-10004860,161.5680,2,0.20,-28.2744,2015-02-28,2015-03-04,Standard Class,South
229,US-2015-145436,VD-21670,FUR-CH-10004477,389.6960,8,0.20,43.8408,2015-02-28,2015-03-04,Standard Class,South
230,US-2014-156216,EA-14035,OFF-BI-10001679,18.6480,7,0.70,-12.4320,2014-09-13,2014-09-17,Standard Class,South
231,US-2017-100930,CS-12400,FUR-TA-10001705,233.8600,2,0.45,-102.0480,2017-04-07,2017-04-12,Standard Class,South
232,US-2017-100930,CS-12400,FUR-TA-10003473,620.6145,3,0.45,-248.2458,2017-04-07,2017-04-12,Standard Class,South
233,US-2017-100930,CS-12400,OFF-BI-10001679,5.3280,2,0.70,-3.5520,2017-04-07,2017-04-12,Standard Class,South
234,US-2017-100930,CS-12400,FUR-FU-10004017,258.0720,3,0.20,0.0000,2017-04-07,2017-04-12,Standard Class,South
235,US-2017-100930,CS-12400,TEC-AC-10003832,617.9760,3,0.20,-7.7247,2017-04-07,2017-04-12,Standard Class,South
236,CA-2017-160514,DB-13120,OFF-PA-10002479,10.5600,2,0.00,4.7520,2017-11-12,2017-11-16,Standard Class,West
237,CA-2016-157749,KL-16645,OFF-PA-10003349,25.9200,5,0.20,9.3960,2016-06-04,2016-06-09,Second Class,Central
238,CA-2016-157749,KL-16645,FUR-FU-10000576,419.6800,5,0.60,-356.7280,2016-06-04,2016-06-09,Second Class,Central
239,CA-2016-157749,KL-16645,FUR-FU-10004351,11.6880,3,0.60,-4.6752,2016-06-04,2016-06-09,Second Class,Central
240,CA-2016-157749,KL-16645,TEC-PH-10000011,31.9840,2,0.20,11.1944,2016-06-04,2016-06-09,Second Class,Central
241,CA-2016-157749,KL-16645,FUR-TA-10002607,177.2250,5,0.50,-120.5130,2016-06-04,2016-06-09,Second Class,Central
242,CA-2016-157749,KL-16645,FUR-FU-10002505,4.0440,3,0.60,-2.8308,2016-06-04,2016-06-09,Second Class,Central
243,CA-2016-157749,KL-16645,OFF-AR-10004685,7.4080,2,0.20,1.2038,2016-06-04,2016-06-09,Second Class,Central
244,CA-2014-131926,DW-13480,FUR-CH-10004063,2001.8600,7,0.00,580.5394,2014-06-01,2014-06-06,Second Class,Central
245,CA-2014-131926,DW-13480,OFF-ST-10002276,166.7200,2,0.00,41.6800,2014-06-01,2014-06-06,Second Class,Central
246,CA-2014-131926,DW-13480,OFF-PA-10004082,47.8800,6,0.00,23.9400,2014-06-01,2014-06-06,Second Class,Central
247,CA-2014-131926,DW-13480,OFF-AP-10002945,1503.2500,5,0.00,496.0725,2014-06-01,2014-06-06,Second Class,Central
248,CA-2014-131926,DW-13480,OFF-PA-10000061,25.9200,4,0.00,12.4416,2014-06-01,2014-06-06,Second Class,Central
249,CA-2016-154739,LH-17155,FUR-CH-10002965,321.5680,2,0.20,28.1372,2016-12-10,2016-12-15,Second Class,West
250,CA-2016-145625,KC-16540,OFF-PA-10004569,7.6100,1,0.00,3.5767,2016-09-11,2016-09-17,Standard Class,West
251,CA-2016-145625,KC-16540,TEC-AC-10003832,3347.3700,13,0.00,636.0003,2016-09-11,2016-09-17,Standard Class,West
252,CA-2016-146941,DL-13315,OFF-ST-10001228,80.5800,6,0.00,22.5624,2016-12-10,2016-12-13,First Class,East
253,CA-2016-146941,DL-13315,OFF-EN-10003296,361.9200,4,0.00,162.8640,2016-12-10,2016-12-13,First Class,East
254,US-2015-159982,DR-12880,FUR-FU-10002505,12.1320,9,0.60,-8.4924,2015-11-28,2015-12-04,Standard Class,Central
255,US-2015-159982,DR-12880,OFF-ST-10004804,82.3680,2,0.20,-19.5624,2015-11-28,2015-12-04,Standard Class,Central
256,US-2015-159982,DR-12880,OFF-ST-10001590,53.9200,5,0.20,4.0440,2015-11-28,2015-12-04,Standard Class,Central
257,US-2015-159982,DR-12880,TEC-PH-10001580,647.9040,6,0.20,56.6916,2015-11-28,2015-12-04,Standard Class,Central
258,CA-2017-163139,CC-12670,TEC-AC-10000290,20.3700,3,0.00,6.9258,2017-12-01,2017-12-03,Second Class,East
259,CA-2017-163139,CC-12670,OFF-ST-10002790,221.5500,3,0.00,6.6465,2017-12-01,2017-12-03,Second Class,East
260,CA-2017-163139,CC-12670,OFF-BI-10003460,17.5200,5,0.20,6.1320,2017-12-01,2017-12-03,Second Class,East
261,US-2017-155299,Dl-13600,OFF-AP-10002203,1.6240,2,0.80,-4.4660,2017-06-08,2017-06-12,Standard Class,Central
262,US-2014-106992,SB-20290,TEC-MA-10000822,3059.9820,3,0.40,-509.9970,2014-09-19,2014-09-21,Second Class,Central
263,US-2014-106992,SB-20290,TEC-MA-10003353,2519.9580,7,0.40,-251.9958,2014-09-19,2014-09-21,Second Class,Central
264,CA-2016-125318,RC-19825,TEC-PH-10001433,328.2240,4,0.20,28.7196,2016-06-06,2016-06-13,Standard Class,Central
265,CA-2015-155040,AH-10210,TEC-AC-10004469,79.9000,2,0.00,35.1560,2015-11-10,2015-11-15,Standard Class,West
266,CA-2017-136826,CB-12535,OFF-AR-10003602,14.0160,3,0.20,4.7304,2017-06-16,2017-06-20,Standard Class,South
267,CA-2016-111010,PG-18895,OFF-FA-10003472,7.5600,6,0.00,0.3024,2016-01-22,2016-01-28,Standard Class,East
268,US-2017-145366,CA-12310,OFF-ST-10004180,37.2080,1,0.20,-7.4416,2017-12-09,2017-12-13,Standard Class,East
269,US-2017-145366,CA-12310,OFF-EN-10004386,57.5760,3,0.20,21.5910,2017-12-09,2017-12-13,Standard Class,East
270,CA-2017-163979,KH-16690,OFF-ST-10003208,725.8400,4,0.00,210.4936,2017-12-28,2018-01-02,Second Class,West
271,CA-2015-155334,HA-14920,TEC-AC-10003628,209.9300,7,0.00,92.3692,2015-07-30,2015-07-31,First Class,West
272,CA-2015-155334,HA-14920,FUR-FU-10003274,5.2800,3,0.00,2.3232,2015-07-30,2015-07-31,First Class,West
273,CA-2015-155334,HA-14920,OFF-BI-10002557,10.9200,3,0.20,4.0950,2015-07-30,2015-07-31,First Class,West
274,CA-2017-118136,BB-10990,OFF-PA-10002615,8.8200,2,0.00,4.0572,2017-09-16,2017-09-17,First Class,West
275,CA-2017-118136,BB-10990,OFF-AR-10001427,5.9800,1,0.00,1.5548,2017-09-16,2017-09-17,First Class,West
276,CA-2017-132976,AG-10495,OFF-PA-10000673,11.6480,2,0.20,4.0768,2017-10-13,2017-10-17,Standard Class,East
277,CA-2017-132976,AG-10495,OFF-PA-10004470,18.1760,4,0.20,5.9072,2017-10-13,2017-10-17,Standard Class,East
278,CA-2017-132976,AG-10495,OFF-ST-10000876,59.7120,6,0.20,5.9712,2017-10-13,2017-10-17,Standard Class,East
279,CA-2017-132976,AG-10495,OFF-LA-10002043,24.8400,3,0.20,8.6940,2017-10-13,2017-10-17,Standard Class,East
280,US-2015-161991,SC-20725,OFF-BI-10004967,2.0800,5,0.80,-3.4320,2015-09-26,2015-09-28,Second Class,Central
281,US-2015-161991,SC-20725,TEC-PH-10001760,1114.4000,7,0.20,376.1100,2015-09-26,2015-09-28,Second Class,Central
282,CA-2015-130890,JO-15280,FUR-TA-10002903,1038.8400,5,0.20,51.9420,2015-11-02,2015-11-06,Standard Class,West
283,CA-2015-130883,TB-21520,OFF-PA-10000474,141.7600,5,0.20,47.8440,2015-09-26,2015-10-02,Standard Class,West
284,CA-2015-130883,TB-21520,TEC-AC-10001956,239.8000,5,0.20,47.9600,2015-09-26,2015-10-02,Standard Class,West
285,CA-2015-130883,TB-21520,OFF-PA-10004100,31.1040,6,0.20,10.8864,2015-09-26,2015-10-02,Standard Class,West
286,CA-2016-112697,AH-10195,OFF-BI-10000778,254.0580,7,0.70,-169.3720,2016-12-18,2016-12-20,Second Class,South
287,CA-2016-112697,AH-10195,OFF-AP-10002684,194.5280,2,0.20,24.3160,2016-12-18,2016-12-20,Second Class,South
288,CA-2016-112697,AH-10195,OFF-SU-10000646,961.4800,5,0.20,-204.3145,2016-12-18,2016-12-20,Second Class,South
289,CA-2016-110772,NZ-18565,OFF-FA-10002983,19.0960,7,0.20,6.6836,2016-11-20,2016-11-24,Second Class,East
290,CA-2016-110772,NZ-18565,OFF-LA-10004689,18.4960,8,0.20,6.2424,2016-11-20,2016-11-24,Second Class,East
291,CA-2016-110772,NZ-18565,TEC-AC-10002001,255.9840,2,0.20,54.3966,2016-11-20,2016-11-24,Second Class,East
292,CA-2016-110772,NZ-18565,FUR-BO-10004709,86.9700,3,0.50,-48.7032,2016-11-20,2016-11-24,Second Class,East
293,CA-2014-111451,KL-16555,FUR-FU-10004091,300.4160,8,0.20,78.8592,2014-12-26,2014-12-28,First Class,West
294,CA-2014-111451,KL-16555,FUR-CH-10001891,230.3520,3,0.20,20.1558,2014-12-26,2014-12-28,First Class,West
295,CA-2014-111451,KL-16555,FUR-FU-10002918,218.3520,3,0.20,-24.5646,2014-12-26,2014-12-28,First Class,West
296,CA-2014-111451,KL-16555,OFF-BI-10004593,78.6000,5,0.70,-62.8800,2014-12-26,2014-12-28,First Class,West
297,CA-2014-111451,KL-16555,OFF-FA-10004854,27.5520,3,0.20,9.2988,2014-12-26,2014-12-28,First Class,West
298,CA-2016-142545,JD-15895,OFF-PA-10002105,32.4000,5,0.00,15.5520,2016-10-28,2016-11-03,Standard Class,East
299,CA-2016-142545,JD-15895,OFF-ST-10002756,1082.4800,8,0.00,10.8248,2016-10-28,2016-11-03,Standard Class,East
300,CA-2016-142545,JD-15895,OFF-PA-10004243,56.9100,3,0.00,27.3168,2016-10-28,2016-11-03,Standard Class,East
301,CA-2016-142545,JD-15895,FUR-FU-10001861,77.6000,4,0.00,38.0240,2016-10-28,2016-11-03,Standard Class,East
302,CA-2016-142545,JD-15895,OFF-BI-10002706,14.2800,1,0.00,6.5688,2016-10-28,2016-11-03,Standard Class,East
303,US-2017-152380,JH-15910,FUR-TA-10002533,219.0750,3,0.50,-131.4450,2017-11-19,2017-11-23,Standard Class,Central
304,CA-2015-144253,AS-10225,FUR-FU-10002671,26.8000,2,0.00,12.8640,2015-05-04,2015-05-09,Second Class,East
305,CA-2014-130960,KB-16600,OFF-AR-10003651,9.8400,3,0.00,2.8536,2014-12-30,2015-01-04,Standard Class,Central
306,CA-2014-111003,CR-12625,OFF-BI-10001072,45.4800,3,0.00,20.9208,2014-06-01,2014-06-06,Standard Class,East
307,CA-2014-111003,CR-12625,OFF-AR-10002135,289.2000,6,0.00,83.8680,2014-06-01,2014-06-06,Standard Class,East
308,CA-2017-126774,SH-20395,OFF-AR-10002804,4.8900,1,0.00,2.0049,2017-04-15,2017-04-17,First Class,South
309,CA-2016-142902,BP-11185,FUR-FU-10001918,15.1360,4,0.20,3.5948,2016-09-12,2016-09-14,Second Class,West
310,CA-2016-142902,BP-11185,FUR-CH-10004086,466.7680,2,0.20,52.5114,2016-09-12,2016-09-14,Second Class,West
311,CA-2016-142902,BP-11185,FUR-FU-10001756,15.2320,1,0.20,1.7136,2016-09-12,2016-09-14,Second Class,West
312,CA-2016-142902,BP-11185,OFF-LA-10000634,6.2640,3,0.20,2.0358,2016-09-12,2016-09-14,Second Class,West
313,CA-2014-120887,TS-21205,FUR-FU-10001588,87.5400,3,0.00,37.6422,2014-09-27,2014-10-03,Standard Class,East
314,CA-2014-167850,AG-10525,TEC-PH-10002398,178.3840,2,0.20,22.2980,2014-08-09,2014-08-16,Standard Class,South
315,CA-2014-167850,AG-10525,OFF-PA-10001937,15.5520,3,0.20,5.4432,2014-08-09,2014-08-16,Standard Class,South
316,CA-2014-164259,SP-20860,OFF-AR-10003373,99.1360,4,0.20,8.6744,2014-12-28,2014-12-30,First Class,East
317,CA-2014-164973,NM-18445,FUR-CH-10002602,135.8820,1,0.10,24.1568,2014-11-04,2014-11-09,Standard Class,East
318,CA-2014-164973,NM-18445,TEC-MA-10002927,3991.9800,2,0.00,1995.9900,2014-11-04,2014-11-09,Standard Class,East
319,CA-2014-164973,NM-18445,TEC-PH-10004093,275.9400,6,0.00,80.0226,2014-11-04,2014-11-09,Standard Class,East
320,CA-2014-164973,NM-18445,TEC-AC-10000892,360.0000,4,0.00,129.6000,2014-11-04,2014-11-09,Standard Class,East
321,CA-2014-164973,NM-18445,OFF-ST-10002974,43.5700,1,0.00,13.0710,2014-11-04,2014-11-09,Standard Class,East
322,CA-2014-156601,FA-14230,OFF-FA-10000624,7.1600,2,0.00,3.5800,2014-09-19,2014-09-24,Standard Class,West
323,CA-2016-162138,GK-14620,OFF-BI-10004593,251.5200,6,0.20,81.7440,2016-04-23,2016-04-27,Standard Class,West
324,CA-2016-162138,GK-14620,TEC-AC-10001908,99.9900,1,0.00,34.9965,2016-04-23,2016-04-27,Standard Class,West
325,CA-2017-153339,DJ-13510,FUR-FU-10001967,15.9920,1,0.20,0.9995,2017-11-03,2017-11-05,Second Class,South
326,US-2016-141544,PO-18850,TEC-PH-10003645,290.8980,3,0.40,-67.8762,2016-08-30,2016-09-01,First Class,East
327,US-2016-141544,PO-18850,OFF-ST-10000675,54.2240,2,0.20,3.3890,2016-08-30,2016-09-01,First Class,East
328,US-2016-141544,PO-18850,FUR-CH-10003312,786.7440,4,0.30,-258.5016,2016-08-30,2016-09-01,First Class,East
329,US-2016-141544,PO-18850,OFF-LA-10001074,100.2400,10,0.20,33.8310,2016-08-30,2016-09-01,First Class,East
330,US-2016-141544,PO-18850,OFF-BI-10001524,37.7640,6,0.70,-27.6936,2016-08-30,2016-09-01,First Class,East
331,US-2016-150147,JL-15850,TEC-PH-10004614,82.8000,2,0.40,-20.7000,2016-04-25,2016-04-29,Second Class,East
332,US-2016-150147,JL-15850,OFF-BI-10001153,20.7240,2,0.70,-13.8160,2016-04-25,2016-04-29,Second Class,East
333,US-2016-150147,JL-15850,OFF-BI-10001982,4.8960,3,0.70,-3.4272,2016-04-25,2016-04-29,Second Class,East
334,CA-2015-137946,DB-13615,OFF-BI-10001922,4.7520,1,0.20,1.6038,2015-09-01,2015-09-04,Second Class,West
335,CA-2015-137946,DB-13615,TEC-CO-10001449,959.9840,2,0.20,335.9944,2015-09-01,2015-09-04,Second Class,West
336,CA-2015-137946,DB-13615,OFF-BI-10004140,14.3680,4,0.20,4.4900,2015-09-01,2015-09-04,Second Class,West
337,CA-2014-129924,AC-10420,OFF-BI-10003314,7.7120,2,0.20,2.7956,2014-07-12,2014-07-17,Standard Class,West
338,CA-2014-129924,AC-10420,FUR-TA-10004575,698.3520,3,0.20,-17.4588,2014-07-12,2014-07-17,Standard Class,West
339,CA-2015-128167,KL-16645,OFF-FA-10000490,4.9600,4,0.00,2.3312,2015-06-22,2015-06-26,Second Class,West
340,CA-2014-122336,JD-15895,OFF-AR-10000122,17.8560,4,0.20,1.1160,2014-04-13,2014-04-17,Second Class,East
341,CA-2014-122336,JD-15895,OFF-BI-10003656,509.9700,10,0.70,-407.9760,2014-04-13,2014-04-17,Second Class,East
342,CA-2014-122336,JD-15895,OFF-FA-10002780,30.9920,13,0.20,10.0724,2014-04-13,2014-04-17,Second Class,East
343,CA-2014-122336,JD-15895,TEC-PH-10000702,71.9280,12,0.40,8.3916,2014-04-13,2014-04-17,Second Class,East
344,US-2015-120712,CS-12130,OFF-ST-10000107,88.8000,4,0.20,-2.2200,2015-12-20,2015-12-24,Standard Class,Central
345,CA-2017-169901,CC-12550,TEC-PH-10002293,47.9760,3,0.20,4.7976,2017-06-15,2017-06-19,Standard Class,West
346,CA-2017-134306,TD-20995,OFF-AR-10004027,7.5600,3,0.00,3.0996,2017-07-08,2017-07-12,Standard Class,East
347,CA-2017-134306,TD-20995,OFF-PA-10000249,24.5600,2,0.00,11.5432,2017-07-08,2017-07-12,Standard Class,East
348,CA-2017-134306,TD-20995,OFF-AR-10001374,12.9600,2,0.00,4.1472,2017-07-08,2017-07-12,Standard Class,East
349,CA-2016-129714,AB-10060,TEC-AC-10000290,6.7900,1,0.00,2.3086,2016-09-01,2016-09-03,First Class,East
350,CA-2016-129714,AB-10060,OFF-PA-10001970,24.5600,2,0.00,11.5432,2016-09-01,2016-09-03,First Class,East
351,CA-2016-129714,AB-10060,OFF-BI-10002160,3.0480,1,0.20,1.0668,2016-09-01,2016-09-03,First Class,East
352,CA-2016-129714,AB-10060,OFF-PA-10001970,49.1200,4,0.00,23.0864,2016-09-01,2016-09-03,First Class,East
353,CA-2016-129714,AB-10060,OFF-BI-10004995,4355.1680,4,0.20,1415.4296,2016-09-01,2016-09-03,First Class,East
354,CA-2016-138520,JL-15505,FUR-BO-10002268,388.7040,6,0.20,-4.8588,2016-04-08,2016-04-13,Standard Class,East
355,CA-2016-138520,JL-15505,OFF-EN-10001137,8.2600,2,0.00,3.7996,2016-04-08,2016-04-13,Standard Class,East
356,CA-2016-138520,JL-15505,OFF-AR-10002399,17.0400,4,0.00,6.9864,2016-04-08,2016-04-13,Standard Class,East
357,CA-2016-138520,JL-15505,OFF-PA-10002713,34.4000,5,0.00,15.8240,2016-04-08,2016-04-13,Standard Class,East
358,CA-2016-130001,HK-14890,OFF-PA-10002666,36.2400,5,0.20,11.3250,2016-04-23,2016-04-28,Standard Class,South
359,CA-2017-155698,VB-21745,OFF-AP-10001124,647.8400,8,0.00,168.4384,2017-03-08,2017-03-11,First Class,South
360,CA-2017-155698,VB-21745,OFF-LA-10001158,20.7000,2,0.00,9.9360,2017-03-08,2017-03-11,First Class,South
361,CA-2017-144904,KW-16435,OFF-LA-10001158,20.7000,2,0.00,9.9360,2017-09-25,2017-10-01,Standard Class,East
362,CA-2017-144904,KW-16435,FUR-CH-10000785,488.6460,3,0.10,86.8704,2017-09-25,2017-10-01,Standard Class,East
363,CA-2017-144904,KW-16435,OFF-AR-10003732,5.5600,2,0.00,1.4456,2017-09-25,2017-10-01,Standard Class,East
364,CA-2017-144904,KW-16435,FUR-FU-10000023,47.1200,8,0.00,20.7328,2017-09-25,2017-10-01,Standard Class,East
365,CA-2014-123344,JD-16060,OFF-ST-10001713,211.9600,4,0.00,8.4784,2014-09-24,2014-09-29,Standard Class,West
366,CA-2016-155516,MK-17905,OFF-BI-10002412,23.2000,4,0.00,10.4400,2016-10-21,2016-10-21,Same Day,East
367,CA-2016-155516,MK-17905,OFF-SU-10001225,7.3600,2,0.00,0.1472,2016-10-21,2016-10-21,Same Day,East
368,CA-2016-155516,MK-17905,OFF-ST-10002406,104.7900,7,0.00,29.3412,2016-10-21,2016-10-21,Same Day,East
369,CA-2016-155516,MK-17905,FUR-BO-10002545,1043.9200,4,0.00,271.4192,2016-10-21,2016-10-21,Same Day,East
370,CA-2017-104745,GT-14755,OFF-PA-10002036,25.9200,5,0.20,9.3960,2017-05-29,2017-06-04,Standard Class,Central
371,CA-2017-104745,GT-14755,OFF-ST-10002205,53.4240,3,0.20,4.6746,2017-05-29,2017-06-04,Standard Class,Central
372,US-2014-119137,AG-10900,OFF-BI-10001982,8.1600,5,0.70,-5.7120,2014-07-23,2014-07-27,Standard Class,West
373,US-2014-119137,AG-10900,TEC-AC-10003911,1023.9360,8,0.20,179.1888,2014-07-23,2014-07-27,Standard Class,West
374,US-2014-119137,AG-10900,OFF-AR-10000658,9.2400,1,0.20,0.9240,2014-07-23,2014-07-27,Standard Class,West
375,US-2014-119137,AG-10900,TEC-AC-10002076,479.0400,10,0.20,-29.9400,2014-07-23,2014-07-27,Standard Class,West
376,US-2016-134656,MM-18280,OFF-PA-10003039,99.1360,4,0.20,30.9800,2016-09-28,2016-10-01,First Class,Central
377,US-2017-134481,AR-10405,FUR-TA-10004915,1488.4240,7,0.30,-297.6848,2017-08-27,2017-09-01,Standard Class,East
378,CA-2015-130792,RA-19915,OFF-AP-10000696,8.6520,3,0.80,-20.3322,2015-04-28,2015-05-05,Standard Class,Central
379,CA-2015-130792,RA-19915,OFF-ST-10003327,23.8320,3,0.20,2.6811,2015-04-28,2015-05-05,Standard Class,Central
380,CA-2015-130792,RA-19915,OFF-BI-10000309,12.1760,4,0.80,-18.8728,2015-04-28,2015-05-05,Standard Class,Central
381,CA-2016-134775,AS-10285,OFF-PA-10004734,50.9600,7,0.00,25.4800,2016-10-28,2016-10-29,First Class,West
382,CA-2016-134775,AS-10285,OFF-BI-10002225,49.5360,3,0.20,17.3376,2016-10-28,2016-10-29,First Class,West
383,CA-2015-125395,LA-16780,TEC-AC-10004708,41.9000,2,0.00,8.7990,2015-06-26,2015-06-29,Second Class,Central
384,US-2015-168935,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095,2015-11-27,2015-12-02,Standard Class,South
385,US-2015-168935,DO-13435,TEC-AC-10002335,83.9760,3,0.20,-1.0497,2015-11-27,2015-12-02,Standard Class,South
386,CA-2015-122756,DK-13225,TEC-MA-10001681,482.3400,4,0.70,-337.6380,2015-12-03,2015-12-07,Standard Class,East
387,CA-2015-122756,DK-13225,FUR-FU-10001935,2.9600,1,0.20,0.7770,2015-12-03,2015-12-07,Standard Class,East
388,CA-2014-115973,NG-18430,OFF-AR-10004757,2.6240,1,0.20,0.4264,2014-11-24,2014-11-26,First Class,East
389,CA-2017-101798,MV-18190,OFF-BI-10000050,23.3600,4,0.20,7.8840,2017-12-11,2017-12-15,Standard Class,East
390,CA-2017-101798,MV-18190,TEC-AC-10001998,39.9800,2,0.00,13.5932,2017-12-11,2017-12-15,Standard Class,East
391,US-2014-135972,JG-15115,TEC-PH-10003012,246.3840,2,0.20,27.7182,2014-09-21,2014-09-23,Second Class,West
392,US-2014-135972,JG-15115,TEC-CO-10002313,1799.9700,3,0.00,701.9883,2014-09-21,2014-09-23,Second Class,West
393,US-2014-134971,BP-11095,OFF-BI-10003982,12.4620,3,0.80,-20.5623,2014-06-07,2014-06-10,Second Class,Central
394,CA-2017-102946,VP-21730,OFF-BI-10004492,75.7920,3,0.20,25.5798,2017-06-30,2017-07-05,Standard Class,West
395,CA-2017-165603,SS-20140,OFF-ST-10000798,49.9600,2,0.00,9.4924,2017-10-17,2017-10-19,Second Class,East
396,CA-2017-165603,SS-20140,OFF-PA-10002552,12.9600,2,0.00,6.2208,2017-10-17,2017-10-19,Second Class,East
397,CA-2015-122259,HP-14815,OFF-SU-10002573,70.1200,4,0.00,21.0360,2015-10-31,2015-11-04,Standard Class,Central
398,CA-2016-108987,AG-10675,OFF-ST-10001580,35.9520,3,0.20,3.5952,2016-09-08,2016-09-10,Second Class,Central
399,CA-2016-108987,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528,2016-09-08,2016-09-10,Second Class,Central
400,CA-2016-108987,AG-10675,OFF-ST-10000934,131.1360,4,0.20,-32.7840,2016-09-08,2016-09-10,Second Class,Central
401,CA-2016-108987,AG-10675,TEC-AC-10000158,57.5840,2,0.20,0.7198,2016-09-08,2016-09-10,Second Class,Central
402,CA-2014-113166,LF-17185,OFF-PA-10001947,9.5680,2,0.20,3.4684,2014-12-24,2014-12-26,First Class,South
403,CA-2014-155208,SP-20650,OFF-AR-10003478,39.0720,6,0.20,9.7680,2014-04-16,2014-04-20,Standard Class,South
404,CA-2017-117933,RF-19840,OFF-AP-10004249,35.9100,3,0.00,9.6957,2017-12-24,2017-12-29,Standard Class,East
405,CA-2017-117457,KH-16510,TEC-AC-10000158,179.9500,5,0.00,37.7895,2017-12-08,2017-12-12,Standard Class,West
406,CA-2017-117457,KH-16510,TEC-CO-10004115,1199.9760,3,0.20,434.9913,2017-12-08,2017-12-12,Standard Class,West
407,CA-2017-117457,KH-16510,OFF-PA-10003724,27.1500,5,0.00,13.3035,2017-12-08,2017-12-12,Standard Class,West
408,CA-2017-117457,KH-16510,FUR-TA-10002041,1004.0240,7,0.20,-112.9527,2017-12-08,2017-12-12,Standard Class,West
409,CA-2017-117457,KH-16510,OFF-PA-10002893,9.6800,1,0.00,4.6464,2017-12-08,2017-12-12,Standard Class,West
410,CA-2017-117457,KH-16510,OFF-LA-10003766,28.3500,9,0.00,13.6080,2017-12-08,2017-12-12,Standard Class,West
411,CA-2017-117457,KH-16510,OFF-PA-10001970,55.9800,1,0.00,27.4302,2017-12-08,2017-12-12,Standard Class,West
412,CA-2017-117457,KH-16510,FUR-BO-10001972,1336.8290,13,0.15,31.4548,2017-12-08,2017-12-12,Standard Class,West
